Clothing ID,Age,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,text
140,33,1,0,General,Bottoms,Skirts,"title: Love maeve skirts! [SEP] review: Again, maeve knocks it out of the park with this skirt! great quality, style and comfort! i love that it's machine washable. so great and versatile for work or a night out! this is not a ""con"" but might be a bit long for short ladies. i'm 5'6"" and it's below the knee."
140,33,1,1,General,Bottoms,Skirts,"title: Nice classic look [SEP] review: This skirt is great and you can't beat it for the price. it fits more like a pencil skirt on me, and looks sort of a-line on the model. very nice work appropriate skirt. though the slit comes higher than i expected. my thighs are tattooed so i put on some black tights and it looks great with a blouse and cardigan!"
140,33,1,0,General,Bottoms,Skirts,title: So flattering [SEP] review: This skirt is so flattering and comfortable!
140,33,1,0,General,Bottoms,Skirts,"title: Surpassed expectations ! [SEP] review: Wow! this skirt blew me away out of the package! i almost had to wonder if i received the right skirt i had ordered! i thought the skirt was mostly an oatmeal isth color , but irl the skirt is predominantly purple with real and beige colors weaved in! the skirt itself is also a fine sweater knit which makes it look more luxurious! i'm thinking this skirt will look awesome in the fall, but might be a bit heavy for some in the summer weather. the skirt is also longer than expected... i'm 5'6"" and"
140,33,1,0,General,Bottoms,Skirts,title: Very pretty [SEP] review: This is a great skirt. i am always on the lookout for machine washable clothes that are fun and work appropriate. this skirt is really flattering on my body. the only thing that's a little off is the tie at the front but it's still really stunning on.
140,34,1,13,General,Bottoms,Skirts,"title: Everyday skirt, but just okay [SEP] review: The reason for the title above is this skirt doesn't wow me. i felt like i could find this anywhere, and i don't go to retailer for such things. they have definitely mainstreamed more and more over the years....
__________
pros:
- tts. i tried on a large (and i'm normally either a 10 or 12) and it fit well and hung well on my hourglass and wider hips without billowing out.
- flows nicely! it does have a great movement to it.
- a good everyday skirt.
- not sheer at all. it is lined.
- when y"
140,35,1,1,General,Bottoms,Skirts,title: Good skirt [SEP] review: I'm glad i got this skirt because it's prettier in person than in the picture. fiance loves it so that's a bonus. it's tts although it's longer than shown on the picture. very high quality and looks expensive. i'm very happy with this purchase.
140,35,1,0,General,Bottoms,Skirts,title: Softest fabric ever [SEP] review: This skirt is super cute and a great easy skirt to wear with basically anything. but what is truly remarkable is the softness off its fabric. i found it in the store and wasn't sure i needed it but it felt so good i could not put it down!
140,35,1,0,General,Bottoms,Skirts,"title: This skirt is so comfortable [SEP] review: This skirt is exactly as i had hoped it would be. the zipper works great, the material feels nice, and the liner is attached to the skirt so there is no bunching effect. after the first time i wore the skirt i went out and bought more tops to go with it. i highly recommend this skirt."
140,35,1,0,General,Bottoms,Skirts,title: none [SEP] review: Love love love this skirt. i walked into retailer in august not looking to buy this skirt even though i saw it in the catalog and thought it was cute. once i tried it on i fell in love. i purchased both black and blue. super flattering and true to size. its a must have for sure.
140,36,1,0,General,Bottoms,Skirts,title: A little sparkle goes a long way [SEP] review: I love this skirt. it fits perfectly. great to transition from work to after-work event. very comfy. got lots of complements.
140,36,1,1,General,Bottoms,Skirts,"title: Beautiful skirt - get ready for compliments [SEP] review: I get so many compliments with this skirt! i love almost everything about it. i gave it 4 stars instead of 5 because i find the slit a little annoying. i think it's maybe a little too long (or short, i can't figure it out) but i couldn't pass up this skirt because the pattern is so pretty.

fits true to size, soft fabric, very cute."
140,36,1,0,General,Bottoms,Skirts,"title: Cute skirt for work, then drinks [SEP] review: This skirt is great for the office, but also stylish enough to wear out to drinks/dinner afterwards. i think it fits a little big - i'm usually s and i ended up with an xs.

i think the tan is a little cuter than the gray in person, so i would recommend this one."
140,36,1,0,General,Bottoms,Skirts,"title: Figure flattering [SEP] review: This skirt is figure flattering and stylish, while still being work appropriate. i like the length as well."
140,36,1,1,General,Bottoms,Skirts,"title: Gorgeous skirt! [SEP] review: Like other reviewers noted, the pics don't do this skirt justice. it is truly beautiful with an intricate lace pattern and rich colors. can't wait to wear this to work!"
140,37,1,0,General,Bottoms,Skirts,title: Beautiful! [SEP] review: none
140,38,1,0,General,Bottoms,Skirts,"title: Great basic skirt [SEP] review: Great basic skirt to have.  it flows beautifully and the print is a classic with a twist.  it can be dressed up or down, with heels or flats.  a great addition to my wardrobe!"
140,38,1,0,General,Bottoms,Skirts,"title: Love the design and fit [SEP] review: My only problem with the skirt was the length - it appears shorter in the pictures, and i can't take it up since it would mess up the front slit. i would have returned for the petite, but it was not available in the green color which i loved. even though the length is longer than i usually wear, i get non-stop compliments on the skirt. and, it's very versatile."
140,38,1,4,General,Bottoms,Skirts,"title: Vibrant, effortless, beautiful [SEP] review: I had my reservations given that i'm petite (5'2"", 108lbs) and it's midi style. i'm glad that i took a chance. i bought the red motif and it's beautiful. it's wrinkle-free right out of the package. the color is vibrant and the style is classic and effortless. fits true-to-size. great for work with a black tee as shown in the picture."
140,39,1,20,General,Bottoms,Skirts,title: Cute and comfy [SEP] review: none
140,39,1,0,General,Bottoms,Skirts,title: Love! [SEP] review: I bought the 0p and love this skirt! it works well dressed up for a night out or i even wore it to my nieces baptism...have received a ton of compliments each time i've worn it.
140,39,1,0,General,Bottoms,Skirts,"title: Perfect fit! [SEP] review: This skirt has a great pattern and the stretchy fabric allows it to shape my body perfectly. adorable with a white-t, or a black one...great for a night out on the town and some sexy, strappy sandals! love this skirt!"
140,39,1,1,General,Bottoms,Skirts,title: none [SEP] review: Fits beautifully. perfect for spring and summer. the cut of this skirt gives your figure a wonderful shape. the quality of the material is excellent.  this item is perfect for to dress up for a date night or wear slightly more casually for a brunch.
140,40,1,5,General,Bottoms,Skirts,"title: Beautiful & classic [SEP] review: Love this skirt, i ordered a small, i'm 5'1, about 120, still losing some baby weight, so the elastic band is really nice because it will still fit once i get down to 110. really love the cut, it falls just above my knees in the front, longer in back. i wore it to church with a cream top with victorian lace around neck, tucked in, and added a belt for a nicer finish, although the band looks good without the belt too. i got tons of compliments from everyone. definitely a score.
(p.s. shoes are fr"
140,40,1,0,General,Bottoms,Skirts,"title: none [SEP] review: This is interesting material- very heavy and smooth. it is fits great, i was able to size down. the color is a brown/copper and should match most things. overall, it is a great skirt for colder weather since it is thick material."
140,41,1,1,General,Bottoms,Skirts,"title: Adorable skirt for spring [SEP] review: I fell in love with this skirt at the store, but was concerned i wouldn't have enough to wear with it. i ended up purchasing it online and when it arrived found that it goes with so many things. black turtleneck as pictured, navy blue blouse with bird print, white t-shirt, white blouse, the options are endless. fits true to size. too short to wear to work but will be perfect for spring and summer weekends. can't wait for the weather to warm up."
140,41,1,0,General,Bottoms,Skirts,title: Tons of compliments [SEP] review: I wore this skirt immediately when my delivery arrived. nothing but compliments. i went right back to order the green and it has sold out. bummer - i would buy every. single. color. this skirt is that great!
140,41,1,0,General,Bottoms,Skirts,"title: Va va voom! [SEP] review: Great skirt! i bought the red and paired it with a casual white button down. i feel like the top definitely needs to be short or tucked in for the look to work. i am typically a 2 in bottoms, and went with the small in this. the xs probably fits more like it's intended to, but it is very curve-hugging, and i was more comfortable with the looser fit of the small (especially since i am tucking in a blouse). there is stretch in the skirt, and the fabric has a nice feel."
140,41,1,1,General,Bottoms,Skirts,"title: Wonderful skirt [SEP] review: I ordered this skirt online in a size 8 but returned for a 10 so it could sit a bit lower.

the fabric is so beautiful and a bit heavier so it can be worn all year long.
so glad i made this purchase."
140,42,1,1,General,Bottoms,Skirts,title: none [SEP] review: Love love this skirt! quality is great and so comfortable. you can even do this skirt with boots and sweater in colder months! so glad i got it!!
140,43,1,1,General,Bottoms,Skirts,"title: Beautiful [SEP] review: Beautiful skirt, love the colors. so glad i bought this. runs a little big"
140,43,1,2,General,Bottoms,Skirts,"title: Classic, retro culotte style [SEP] review: Love these.they are a lovely gauzey cotton so they actually feel light. they do have volume however i don't believe they make you look bulkier though i suppose that depends on body type and how they are styled on top (i first wore with a form-fitting sleeveless chambray button down). that said, i sized down which meant the waistband was really too snug and so i sewed the button over to allow more room, which is why i gave them four stars. they have an elegant retro feel, versatile for spring and"
140,43,1,2,General,Bottoms,Skirts,"title: Lovely [SEP] review: Really beautiful skirt. unique print (red) and stylish. keep in mind this is knit, stretchy, form fitting. as mentioned the skirt is very comfortable and a heavier texture fabric. i purchased a large (i am 5'7 and 154lbs) and don't like skirts too tight so i sized up. the large is fine however, i noticed at the bottom of the skirt it doesn't quite fit as slim as i would like. i suspect the m would be better. if you have a stomach it will show! i also noticed that the skirt seemed much longer on"
140,43,1,0,General,Bottoms,Skirts,"title: Maintains shape [SEP] review: Love this skirt because of the colors, the unique style, and for a knit skirt i'm very impressed that it maintains shape throughout the day. great skirt to own. received several compliments. had to size up from a 2 to a 4. 28"" waist and 36"" hips. the size 2fit snugly and not very appropriate for work, but great for a night out. the size 4 is still form fitting, flattering and work appropriate. very comfortable going up a size without compromising the form fit."
140,45,1,3,General,Bottoms,Skirts,title: Runs very big. [SEP] review: none
140,45,1,0,General,Bottoms,Skirts,"title: none [SEP] review: Saw this skirt in the sale room and figured i'd give it a try. i'm always looking for comfortable skirts that aren't too tight around the waist. once i zipped it up, i knew it would be a keeper! the waist band is super comfortable and it has a hook/eye closure as well. the material is a little heavier weight, but that's fine it can work for winter as well. it's soft, yet structured. the pockets are always a plus. if you want to step away from the normal shapes and colors, this is out of the box"
140,46,1,1,General,Bottoms,Skirts,title: Love it! [SEP] review: I bought the first skirt at the store. loved it so much i went online and found this one and bought it too!
140,48,1,4,General,Bottoms,Skirts,"title: Heavenly [SEP] review: Looks just like it does on the model. i am 5'130lbs and the ps fits perfectly. i wore mine with a t and wedges. adorable and more importantly, comfortable! flows nicely without being distracting. got lots of compliments."
140,48,1,0,General,Bottoms,Skirts,"title: Leifsdottir never disappoints! [SEP] review: Love this brand, wish there was more available. always a perfect fit and excellent quality! great color, more rich and red than what you see in pic."
140,49,1,1,General,Bottoms,Skirts,title: Beautiful!! [SEP] review: I'm not one for writing reviews but i thought i would for this absolutely beautiful skirt. i saw it in-store before it became available on-line and knew i had to have it. i don't like exposed zippers but in this case the gold zipper is a nice detail on the skirt. i'm curvy with a very small waist so the fit was fine. i would definitely recommend this product!
140,49,1,6,General,Bottoms,Skirts,"title: Gorgeous skirt, but very puffy. [SEP] review: This fabric and quality of the skirt are superb- there is a pretty metallic thread detail in the fabric that isn't easy to see online. however, the skirt is quite puffy, which i suppose could be good for someone with a boyish figure looking to add curves. but for many of us the extra puff might not be welcome. one would want to wear it with a tight fitting top and emphasize a small waist in order to counterbalance the volume of the skirt. could be a nice buy for the right person, just be aware o"
140,49,1,0,General,Bottoms,Skirts,title: Really flattering [SEP] review: This is a fantastic skirt and very flattering. i plan to wear this with boots as shown on the model as well as sandals when it gets warmer. i would say that it does run true to size.
140,49,1,0,General,Bottoms,Skirts,"title: Unique style, but clingy [SEP] review: This is a nice style and pattern, but it is quite clingy around the hips, so beware if you don't like to reveal too much in that area. i do love the tulip-like hem."
140,50,1,0,General,Bottoms,Skirts,title: Lovely skirt! [SEP] review: none
140,53,1,0,General,Bottoms,Skirts,title: none [SEP] review: none
140,54,1,5,General,Bottoms,Skirts,title: Black midi [SEP] review: none
140,54,1,0,General,Bottoms,Skirts,"title: Off-kilter design has pizazz [SEP] review: This is an intriguing looking skirt, with it's sharp diagonal and the ""quilted"" optic pattern front panel. it's a nice twist on a black pencil skirt. i've been wearing it with a longer, wrap sweater in the cold, but imagine that i'll be able to wear it into the spring and maybe even year round with lighter weight tops. the fabric is a little thin in the back and the diagonal doesn't lie as straight or look as sharp as i'd like but for the sale price i paid, i really shouldn't complain. it's also"
140,54,1,9,General,Bottoms,Skirts,"title: Perfect spring skirt [SEP] review: Knitted midi skirts are part of my daily uniform so i was drawn to this one. its high quality showcases intricate details: the pattern on the front is different from that on the back, the hem is asymmetric and is reverse high-low, the flat waist means the skirt is not too voluminous. the colors and pattern are reminiscent of missoni. it should be easy to coordinate with solid tops. wonderful quality and machine washable. i'm 5'5"" and the petite medium fits me as pictured. since i want the back t"
140,54,1,3,General,Bottoms,Skirts,"title: Versatile skirt [SEP] review: Just grabbed this today! great find. i paired it with a white blouse with blue polka dots....will pair with anything though, with great neutral colors. white or blue jean jackets, sweaters....the skirt has a little stretch for my hourglass figure, but would work with any type body i think. a many season skirt, perfect for traveling."
140,55,1,1,General,Bottoms,Skirts,"title: Pretty flattering skirt [SEP] review: I love this skirt - fits great, snug but comfortable and the length is perfect for wearing with ankle strap sandals. the material is soft and hangs nicely. my new favorite skirt. i am 5'8 and curvy - got the large, which was perfect for my fuller figure."
140,56,1,1,General,Bottoms,Skirts,title: Cute skirt [SEP] review: Have only tried on but it is a very cute skirt and i think will be comfortable to wear. i love the texture of the material. i do wish it came in other colors. it is a little heavier material but not too much.
140,56,1,16,General,Bottoms,Skirts,"title: Great skirt! [SEP] review: Just purchased this skirt. it is absolutely the most comfortable skirt for every season......every color imaginable will go with this skirt. great with denim shirt too. lightweight cotton knit makes the skirt comfy with any temperature. waistband is wide and slimming to the tummy. i stand 5 foot 10 inches, 174 lbs and it is perfect in length. platform or flats, dress up or down. my favorite is a v neck tee with a couple necklaces and your good to go......"
140,56,0,2,General,Bottoms,Skirts,"title: Ugg! [SEP] review: This skirt is gianormous! i usually take an xl or l, so i ordered both. the waistband on the xl was so huge, i didn't even try it on. i feared it would not stay up! so i tried the large, and it was big as well. i think i would have needed a medium. but as it is, it is not the cute a-line that appears in the picture. (i wonder how they even got it to look like that !?!?!) it is huge, hip-y, and bunchy. yuck."
140,58,0,0,General,Bottoms,Skirts,"title: Had potential, better suited for someone taller [SEP] review: I was really excited about this skirt because i love the color. however when i tried it on, it was too much of a high/low. i am not very tall but this would look a lot better on a tall person."
140,60,1,0,General,Bottoms,Skirts,title: Beautiful runs very small [SEP] review: Size up i was surprised that the fit was small i always seem to wear a 6 in retailer pencil skirts this was tight!
140,60,1,5,General,Bottoms,Skirts,"title: none [SEP] review: Great skirt, can be dressy, work or casual, love it!"
140,62,1,0,General,Bottoms,Skirts,"title: This skirt looks better in person [SEP] review: Great fabric, not too clingy and provides a forgiving sillhoette. very comfortable. perfect skirt for summer get togethers or shopping. may be a little long if you are on the short side. one thing i liked is that the skirt draped well and doesn't hang open or slide up. recommend particularly on sale."
140,63,1,7,General,Bottoms,Skirts,"title: Absolutely beautiful! [SEP] review: This skirt is absolutely beautiful in person! the metallic thread is a subtle, stunning addition to this elegant piece. like the last person mentioned, it is thick, but i think it makes it look full rather than like a bag. i think the extra fabric/weight adds a more classic/traditional look to it, making it look more like a wool skirt from the 50s, 60s, or 70s. if you're not a fan of that look, you probably won't like the way this falls. like the description says, this is a piece that would neve"
140,63,1,5,General,Bottoms,Skirts,title: Cute pencil [SEP] review: I wanted to love this skirt but i got it today and i just was a little disappointed...i read all the reviews but i found it ran small and really fitted not straight pencil like on the model! it is a knit...and it looked like cotton...has a lot of give but it hangs a little weird. the panel in the front doesn't lie flat and looks a little funky! the colors in the skirt look exactly like the picture on line so that was good... i liked it but didn't love it and for $98.00 i want to love it! i am be
140,66,1,0,General,Bottoms,Skirts,title: Colorful & lovely [SEP] review: I found this skirt to run tts - i am a size 16 and the bought the xl. it is so soft and comfortable and the colors are so much prettier in person. i paired it with a black turtle neck and black dolce vita booties that i snagged on sale at my local retailer. happy girl!
140,66,1,1,General,Bottoms,Skirts,title: Great look/ light weight [SEP] review: This is an amazing looking skirt. it has such an exciting pattern on it and is very flattering. it is very light weight though....almost flimsy. but...it is not a deal breaker. i wear it and love it!
140,66,1,2,General,Bottoms,Skirts,"title: Uniquely retailer! [SEP] review: I love this skirt! it is unique and flattering clothes like this skirt, that brought me to retailer in the first place. as the first reviewer said, this is a well-made striking skirt. it is tts (i usually wear a size 2 - and the size 2 fit perfectly; i am 36-17-36, and 122 lbs, 5'4"".) the skirt is lined and is very comfortable to wear."
140,67,0,1,General,Bottoms,Skirts,"title: Looks better on line [SEP] review: I received this skirt today and was very disappointed. i don't know what i expected but it is not as i thought. even though the quality is very good and the fit is true to size, i may return it. the fabric of the skirt is just too busy, at least for me. i am just uncertain and even though i have many tops, the colors are just not matching. white looks better than any colored top with this particular print. i am going to try it on one more time and make a definite decision."
141,20,1,0,General,Tops,Fine gauge,title: Soft and practical [SEP] review: none
141,22,1,0,General,Tops,Fine gauge,"title: Soft, lovely colors, great vibe [SEP] review: Love this top! it has a great retro vibe, and the colors are great. it is very soft and great quality! i was in between a size xs and small. i went with the small, and wish i had gone with the xs. i would definitely recommend this top!"
141,22,1,2,General,Tops,Fine gauge,"title: Versatile [SEP] review: This is a great sweater. it can be worn ""wrapped"" as on the model, or open like a cardigan. it is a lighter weight knit, perfect for how warm this winter has been. i love the deep purple color. normally between a small and medium and went with the medium in this sweater."
141,23,1,0,General,Tops,Fine gauge,title: none [SEP] review: none
141,26,1,0,General,Tops,Fine gauge,title: Cute but ... [SEP] review: none
141,27,1,2,General,Tops,Fine gauge,"title: Beautiful [SEP] review: This sweater is gorgeous - the colors are beautiful and the piece itself is soft. i do think it is a bit shorter than i would prefer, and i tend to wear petites. the sweater is nice enough that i do not mind!"
141,27,1,0,General,Tops,Fine gauge,"title: Cute but color different than pictured [SEP] review: I purchased this sweater in the grey color and loved it so much i decided to buy it in purple as well. however, when i received it, the color was much much darker than pictured and even looked black sometimes. decided to return :/"
141,28,0,0,General,Tops,Fine gauge,"title: Love the style, however was a disappointment [SEP] review: I usually wear a size medium in angel of the north but this was very small. i would need to have ordered a size large or xl to have it fit. pretty but returning."
141,29,1,6,General,Tops,Fine gauge,"title: Cute top [SEP] review: I got this top in the black and i love it. the bottom is a silky material that's really beautiful, and the cutout details are really pretty. so many of retailer's sweaters are enormous, but this one fits tts. 

my one complaint is that the bottom white part wrinkles really easily."
141,30,1,2,General,Tops,Fine gauge,"title: A pleasant surprise [SEP] review: I bought the red cardigan because i didn't have anything similar and was so pleasantly surprised by the fit and design that i'm going have to buy it in whatever other colors are available. it's very versatile - looks great tied in front, in back, at the side - and has a tiny bit of flare at the bottom so it's more feminine and flirty than your average cardigan. i have a few tops by this brand and have been really happy with the quality and design."
141,30,1,0,General,Tops,Fine gauge,"title: Great cardigan [SEP] review: This sweater is really pretty. it is a little itchy, but seems really well made. i also like that you have the option of wearing it open with the tie tied in the back for some shape. a nice alternative to the basic cardigan."
141,30,1,1,General,Tops,Fine gauge,title: Great piece [SEP] review: I love how soft the sweater materials is and that the built in layer piece falls so nicely. i purchased a small in black and have already worn it with jeans and heels for a dinner and with cropped work pants for the office. the bottom piece does wrinkle a lot but you can easily smooth it out. really quality materials and on sale this is quite a steal!
141,31,1,0,General,Tops,Fine gauge,"title: Trimmed myself with bows [SEP] review: I bought this on a whim because the colors were so me and fell in love with the bows and button back. i wore this over a lace peplum and opened up the bottom buttons of the button back for a fun layered look. true to size, as i was in my normal size small (5'5"", 135lbs, 34c). definitely check this out in person."
141,31,0,0,General,Tops,Fine gauge,"title: none [SEP] review: I wanted to love this sweater and it has some nice distinctive features that make it more interesting than your average cardigan. unfortunately, however, i found that flared in an unflattering manner over my stomach. the chest fit well - though it was very low cut - but then if i buttoned the sweater it made me look like at least three sizes larger.

the quality seemed okay, but a bit thin and i was afraid that this would not hold up for long."
141,33,1,2,General,Tops,Fine gauge,"title: Beautiful sweater [SEP] review: Beautiful detail. sweater is warm, soft, and very comfortable. fits perfectly. i was worried without having seen it in person that the lace detailing would be fragile, but it is knitted into the underlying sweater material. i have worn it no less than five times already and not a flaw or a pull in it."
141,33,1,0,General,Tops,Fine gauge,"title: Great little sweater! [SEP] review: This was a last minute addition to my online order to hit the free shipping! anyway... this ended up being my favorite item from my order! i love the way it wraps and also lays open. i didn't realize that the fabric was a mix of two different knits, but i think it adds nice interest. i ordered the red,which is a nice, deep red...not an obnoxious fire engine red. it's very complimentary to my skin tone and dark hair. i run between a small and medium, but chose the medium since it looked like it c"
141,34,1,1,General,Tops,Fine gauge,title: Goes with everything [SEP] review: Better than a regular boring cardigan. goes with short sleeves and dresses!!
141,34,1,9,General,Tops,Fine gauge,"title: Very lovely [SEP] review: The color is more like bluish-green, very elegant! it's very soft and feels great on skin. i love the buttons on the back, it's such a great touch and brings this sweater to a whole new level. 
i usually wear xs but because i'm going to wear this sweater with a button up shirt underneath, i ordered s. great investment! love to have it in my closet."
141,35,1,0,General,Tops,Fine gauge,"title: Feminine sweater [SEP] review: Super cute in raspberry and very flattering! i paired it with the reversible tank in dark gray, skinny jeans and fringe boots."
141,35,1,0,General,Tops,Fine gauge,"title: Short, but still cute [SEP] review: Like the other reviewers, i agree that this sweater is waaaay shorter than it looks on the model. i think she's wearing a large size and it's probably cinched in the back. still cute, though! i'm 5'9"" 145 and a medium fits well -- looks cute with high-waisted jeans (which i wear anyway)."
141,37,1,0,General,Tops,Fine gauge,"title: Love the color [SEP] review: I love this sweater! i'm very sensitive to fabrics and this really doesn't bother me too much. it's soft, but just a tiny bit scratchy. but the color is a rich purple and the flexibility of being able to wear it draped or not is a nice touch. it comes right at waist length....little on the short side if you want to hide your muffin top, but otherwise a winner all around."
141,37,1,4,General,Tops,Fine gauge,"title: Soft sweater [SEP] review: I saw this in-store, tried it on, and was sold. it is not just super soft but very flattering on. i am petite, 105 lbs and bought the xs in black- the sleeves are short enough that no petite size was needed. i will wear this a lot with both skirts and jeans."
141,38,1,0,General,Tops,Fine gauge,"title: Love the cut of this sweater [SEP] review: I purchased the poppy tunic in gold - it's a beautiful rich color - and overall am super happy with the cut of this sweater. retailer has been emphasizing oversized, flouncy tops for a few years now that do nothing for those of us with small waists/big booties - this top is just the opposite and i hope to see more like it. the wide neck is graceful and the sweater curves in nicely without hugging the body."
141,39,1,1,General,Tops,Fine gauge,"title: Very cute [SEP] review: I am a sucker for bows, so decided to try this one and ordered it. i went with the petite, without trying on the regular size (in hindsight, i should have ordered both), but tit fit very nicely in petite, so keeping it. length is as on the model, right at hip, the colros of hte bow are well represented on the picture, light pink, light mustard yellow and navy, so i stil lthink it is neutral ebough to mix with other colors: warm or cold palette. love hte button detial in the back, i ordered xs an"
141,40,0,0,General,Tops,Fine gauge,title: Color off [SEP] review: I ordered the yellow color way expecting it to be a mustard color. it seemed to have a greenish tint to it and didn't look right on me. also the pockets didn't lay right so the flower didn't look right.
141,40,1,0,General,Tops,Fine gauge,title: Lovely product [SEP] review: none
141,41,1,0,General,Tops,Fine gauge,"title: Great different fall sweater [SEP] review: Deep purple keeps it fall, flower design keeps it feminine, pockets make it fun! love it and can't wait to wear it."
141,41,1,6,General,Tops,Fine gauge,"title: Love this top! simple with pretty detail. [SEP] review: I was so excited for this top! it looks exactly as pictured. material is soft albeit slightly see through but if you wear a nude bra, it's fine. i love the ruffle details and it's very comfortable. i'm 5'7"", 140 with an athletic, hourglass shape, 32dd chest. i bought the small and it's perfect. the medium would have been a little looser fitting with more drape but i enjoy the fitted look. don't pass this up. great price point and sure to be a staple."
141,41,1,0,General,Tops,Fine gauge,title: Pretty sweater [SEP] review: This sweater is quite lovely. the yarn is light and delicate and the sweater is over all very feminine and figure flattering. i bought the light red color which is quite attractive and i'm not usually a fan of reds and pinks. this sweater can be worn casually with jeans or more dressed up for the office. anyone that is looking for a sweater that can be worn with almost anything should defiantly consider this one.
141,41,1,1,General,Tops,Fine gauge,"title: Spectacular! [SEP] review: Super soft and cute. the buttons add a nice touch. the color depicted online gave me pause, but when i saw it in the store it was more of a blue than that what you see in pic. great investment. beautiful sweater. 34c, 65"", 135 and the small is perfect."
141,41,1,3,General,Tops,Fine gauge,title: Super versatile jacket [SEP] review: none
141,41,1,2,General,Tops,Fine gauge,"title: none [SEP] review: Love the quality of this material, and how the lines fall on the back. i got a a medium petite because the small was sold out, and i like how it fits. petite sits around the hip area and it's not too long which i like. the color is definitely more of an orange/tangerine color - not red. great cover up sweater!"
141,42,0,17,General,Tops,Fine gauge,"title: Disappointed [SEP] review: This sweater looked so promising with the tie waist and pretty lacy edging, but turned out to be a disappointment. it was much shorter than it looks in the photos and barely came to my hips. and the plum color was much darker than i expected, more of a dull brownish-burgundy."
141,42,1,0,General,Tops,Fine gauge,"title: Staple stylish piece [SEP] review: I have been looking for a good red cardigan for some time now. this one perfectly meets my needs, and now i want it in more colors. the sweater has a nice cut, and it is very soft and comfortable. i know this will be a go to staple piece in my closet."
141,43,1,0,General,Tops,Fine gauge,"title: Beautifully fitted sweater tunic [SEP] review: Great design, beautiful colors, well fitted. got compliments."
141,43,1,0,General,Tops,Fine gauge,"title: Favorite find for fall [SEP] review: I went to retailer for a pair of pants and walked out with this tunic in the blue motif and the pilcro cords in dark turquoise. this sweater, like the one i purchased last season by the same designer, is well made and the fabric is luxuriously soft (like cashmere soft). am so excited that the weather is finally cooling down to wear it!"
141,44,1,0,General,Tops,Fine gauge,"title: none [SEP] review: Love this top! simple, yet so stylish."
141,45,0,0,General,Tops,Fine gauge,"title: Too short [SEP] review: This is a beautiful sweater and a nice medium weight. however, it is an awkward length. i am tall and have a long torso so it's just not cut right for me and was not flattering."
141,45,1,0,General,Tops,Fine gauge,title: none [SEP] review: none
141,47,1,0,General,Tops,Fine gauge,"title: none [SEP] review: I had been eyeing this sweater since it came in for the fall mostly because of the beautiful purple color. it finally went on sale and i scooped it up. like most reviewers, i luv that you can wear it two ways. i prefer to wear it closed as i do not have the slimmest waist and this sweater hides this well but it looks just as good open and drapes well on the sides. this sweater looks a lot better in person than online like most of the retailer sweaters. i have hand washed this a couple times alread"
141,47,0,2,General,Tops,Fine gauge,"title: none [SEP] review: Really wanted to luv this top buttt it ran small in arm length & in the front, bottom...backside was perfect coverage...also most important this top is see-through! item as pictured is not accurate!"
141,48,0,0,General,Tops,Fine gauge,"title: Frumpy [SEP] review: Did not work for me. material was a bit thin, poor quality, the tie doesn't quite work correctly. had a cheaper look to it. not the quality i'd normally expect. this is going back."
141,48,1,0,General,Tops,Fine gauge,"title: Perfect [SEP] review: Love this cardigan, ordered the red which is a nice tomato red, but not orange. sz medium fits perfect on my frame, 34dd, 145 lbs and 5 '4. love the style and finishes a pant, skirt or dress nicely. i just may order the black ! did not see this item in the store near me, but lucky to order it on sale. beautiful quality."
141,48,1,0,General,Tops,Fine gauge,"title: Perfect cropped sweater [SEP] review: Found this cute little black sweater on the sale rack in a small and it fit perfect. it is flattering and will look great over a tank top or strappy dress. the little details of chiffon around the collar and the tiny cutout holes around the back, the softness, and the little detail on the back bottom make this a perfect go to sweater for me. i only say it runs small because it is a cropped style so expect it to be short, but i would agree that the arms are more to the snug side than the loose fi"
141,48,0,0,General,Tops,Fine gauge,"title: Red [SEP] review: Got this in purple and love it! ordered red and silver and only received red so far, but had to return because it was oddly shaped and didn't fit well like the purple. not sure what happens. maybe miss sized?"
141,49,1,3,General,Tops,Fine gauge,"title: Nice basic piece, will get a lot of wear. [SEP] review: none"
141,49,1,1,General,Tops,Fine gauge,"title: Perfect for me [SEP] review: I just bought this cardigan in black at the store and i love it. the tie at the waist is flattering and the fabric is soft and stretchy. the regular size fit me perfectly as far as where the waist and hem hit, although the sleeves had to be turned up (i'm 5'1"" with more length in torso than limbs). i was so happy with the fit other than sleeve length that i bought the regular small rather than coming online for the petite. because the fabric is rather thin and the shape trim i can fold the sleev"
141,49,1,2,General,Tops,Fine gauge,"title: Runs small [SEP] review: Be aware that this cardigan runs small- as you can see on the model, it's a form-fitting style. it's not the kind of cardigan you would unbutton and take on and off as a layering piece. i would wear it more like a top with a button-up front. it is nice and soft and the black and white scalloped design is attractive. i would recommend it if you are looking for a more fitted top with this design. i'm not wow-ed by it, but it's nice in a 50's kind of way."
141,49,1,0,General,Tops,Fine gauge,"title: Soft, a little shorter than expected [SEP] review: I like it a lot - very soft, just enough detail to keep it interesting, but still a classic look. i got this in a small and it's a little short on me compared to the model. i'm 5'6"", long-waisted, 34b (small side), 145lbs (carry bulk of my weight in legs.so trim on top). i will keep the small but also get a medium; the small ties a little high and i also want a sweater that can cover my shirt tails when i don't tuck them in.. i got it in black, so can't comment on the orange or red."
